"CODIGO";"DOTACAO";"GRUPO";"DESCRICAOGRUPO";"ITEM";"RECEITA";"DESCRICAOITEM";"USUARIO";"DHMODIFICACAO"
"1,000000";"3939,000000";"080";"Básica - Orçamento";"333999";"";"Outros Serviços e Encargos - Pessoa Jurídica";"NUNO";"18/03/2015 10:17"
"2,000000";"4390,000000";"080";"Básica - Orçamento";"333999";"";"Outros Serviços e Encargos - Pessoa Jurídica";"NUNO";"26/03/2009 08:51"
"3,000000";"8159,000000";"080";"Básica - Orçamento";"333980";"";"Conservação e Mnut. de Bens Móveis e imóveis";"NUNO";"26/03/2009 08:52"
"4,000000";"8167,000000";"080";"Básica - Orçamento";"333041";"";"Material de Escritório, Papéis em Geral e Impressos";"NUNO";"26/03/2009 08:57"
"5,000000";"8175,000000";"080";"Básica - Orçamento";"333050";"";"Peças de Reposições e Acessórios";"NUNO";"23/04/2012 13:41"
"6,000000";"8183,000000";"080";"Básica - Orçamento";"333060";"";"Suprimentos de Informática";"NUNO";"26/03/2009 08:58"
"7,000000";"8191,000000";"080";"Básica - Orçamento";"333061";"";"Peças,Acessórios e Componentes de Informática";"NUNO";"26/03/2009 08:58"
"8,000000";"8205,000000";"080";"Básica - Orçamento";"333090";"";"Outros Materiais de Consumo";"NUNO";"19/08/2011 15:02"
"9,000000";"8213,000000";"080";"Básica - Orçamento";"333611";"";"Remuneração de Serviços Pessoais";"NUNO";"13/11/2012 13:56"
"10,000000";"8370,000000";"080";"Básica - Orçamento";"333342";"";"Passagens Aéreas";"NUNO";"26/03/2009 09:00"
"11,000000";"8396,000000";"080";"Básica - Orçamento";"333345";"";"Outras Despesas com Transportes e Locomoção";"NUNO";"26/03/2009 09:00"
"12,000000";"8400,000000";"080";"Básica - Orçamento";"333612";"";"Encargos Sociais e obrig.Fiscais - Pessoa Física";"NUNO";"26/03/2009 09:00"
"13,000000";"8442,000000";"080";"Básica - Orçamento";"331401";"";"Diárias Pessoal Civil";"NUNO";"26/03/2009 09:01"
"14,000000";"8515,000000";"080";"Básica - Orçamento";"333010";"";"Gêneros Alimentícios";"NUNO";"26/03/2009 09:01"
"15,000000";"8523,000000";"080";"Básica - Orçamento";"445234";"";"Outros Equipamentos e Material Permanente";"NUNO";"26/03/2009 09:01"
"16,000000";"21945,000000";"080";"Básica - Orçamento";"333943";"";"Jornais, Revistas e Periódicos";"NUNO";"26/03/2009 09:02"
"17,000000";"25614,000000";"080";"Básica - Orçamento";"445220";"";"Equipamentos para Informática";"NUNO";"26/03/2009 09:02"
"18,000000";"26459,000000";"080";"Básica - Orçamento";"445233";"";"Material Educativo Cultural e Recreativo";"NUNO";"26/03/2009 09:07"
"19,000000";"26840,000000";"080";"Básica - Orçamento";"333343";"";"Locação de Veículos, Aeronaves e Outros";"NUNO";"26/03/2009 09:07"
"20,000000";"34443,000000";"080";"Básica - Orçamento";"333945";"";"Seguros";"NUNO";"26/03/2009 09:08"
"21,000000";"35903,000000";"080";"Básica - Orçamento";"333992";"";"Despesas Miudas e de Pronto Pagamento";"NUNO";"26/03/2009 09:09"
"22,000000";"35911,000000";"080";"Básica - Orçamento";"333920";"";"Despesas de Exercicios Anteriores";"NUNO";"26/03/2009 09:09"
"23,000000";"37337,000000";"080";"Básica - Orçamento";"333999";"";"Outros Serviços e Encargos - Pessoa Jurídica";"NUNO";"26/03/2009 09:10"
"24,000000";"43507,000000";"080";"Básica - Orçamento";"333983";"";"Serviços Gráficos";"NUNO";"26/03/2009 09:11"
"25,000000";"43515,000000";"080";"Básica - Orçamento";"333616";"";"Ajuda de Custo a Colaboradores";"NUNO";"26/03/2009 09:11"
"26,000000";"43523,000000";"080";"Básica - Orçamento";"445232";"";"Mobiliário em Geral";"NUNO";"26/03/2009 09:11"
"27,000000";"53219,000000";"080";"Básica - Orçamento";"445231";"";"Máquinas e Motores";"NUNO";"26/03/2009 09:12"
"28,000000";"54479,000000";"080";"Básica - Orçamento";"333052";"";"Material de Construção";"NUNO";"26/03/2009 09:13"
"29,000000";"55130,000000";"080";"Básica - Orçamento";"333920";"";"Instal. e Manut. de Equip. de Inf.";"NUNO";"26/03/2009 09:13"
"30,000000";"59578,000000";"080";"Básica - Orçamento";"333912";"";"Serviços, Programas e Aplicativos de Inf.";"NUNO";"26/03/2009 09:13"
"31,000000";"62307,000000";"080";"Básica - Orçamento";"333024";"";"Outros Combustíveis e Lubrificantes";"NUNO";"26/03/2009 09:14"
"32,000000";"63281,000000";"080";"Básica - Orçamento";"333051";"";"Ferramentas Avulsas Não Acionadas p/Força Motora";"NUNO";"16/07/2009 10:14"
"33,000000";"75131,000000";"080";"Básica - Orçamento";"333919";"";"Locação de Equip. Diversos";"NUNO";"26/03/2009 09:15"
"34,000000";"82174,000000";"080";"Básica - Orçamento";"333614";"";"Monitores";"NUNO";"26/03/2009 09:15"
"35,000000";"82565,000000";"080";"Básica - Orçamento";"333925";"";"Correios e Telégrafos";"NUNO";"26/03/2009 09:16"
"36,000000";"88334,000000";"080";"Básica - Orçamento";"333031";"";"Material médico-odont. lab. e veter.";"NUNO";"26/03/2009 09:16"
"37,000000";"93079,000000";"080";"Básica - Orçamento";"333501";"";"Serv. de Consultoria, Aces. e Aud.";"NUNO";"26/03/2009 09:17"
"38,000000";"98607,000000";"080";"Básica - Orçamento";"333340";"";"Regime de Quilometragem";"NUNO";"26/03/2009 09:17"
"39,000000";"99433,000000";"080";"Básica - Orçamento";"333981";"";"Reformas de Bens Imóveis";"NUNO";"26/03/2009 09:18"
"40,000000";"468,000000";"081";"Manutenção de Edifícios - Orçamento";"333999";"";"Outros Serviços e Encargos - P.Juridica";"NUNO";"22/03/2013 09:01"
"41,000000";"8434,000000";"081";"Manutenção de Edifícios - Orçamento";"333050";"";"Peças de Reposição e Acessórios";"NUNO";"26/03/2009 09:28"
"42,000000";"8566,000000";"081";"Manutenção de Edifícios - Orçamento";"333090";"";"Outros Materiais de Consumo";"NUNO";"26/03/2009 09:28"
"43,000000";"8574,000000";"081";"Manutenção de Edifícios - Orçamento";"333052";"";"Material de Construção";"NUNO";"26/03/2009 09:29"
"44,000000";"8582,000000";"081";"Manutenção de Edifícios - Orçamento";"333981";"";"Reforma de Bens Imóveis";"NUNO";"26/03/2009 09:29"
"45,000000";"27110,000000";"081";"Manutenção de Edifícios - Orçamento";"333980";"";"Conservação e Manut. de Bens Móveis e Imóveis";"NUNO";"26/03/2009 09:30"
"46,000000";"56102,000000";"081";"Manutenção de Edifícios - Orçamento";"333496";"";"Serviço de Limpeza";"NUNO";"26/03/2009 09:30"
"47,000000";"77746,000000";"081";"Manutenção de Edifícios - Orçamento";"333992";"";"Despesas Miudas e de Prono Pagamento";"NUNO";"26/03/2009 09:31"
"48,000000";"86927,000000";"081";"Manutenção de Edifícios - Orçamento";"333936";"";"Dedetização, desinset. e Desratiz.";"NUNO";"26/03/2009 09:31"
"49,000000";"101527,000000";"081";"Manutenção de Edifícios - Orçamento";"445110";"";"Estudos e Projetos";"NUNO";"26/03/2009 09:32"
"50,000000";"106758,000000";"081";"Manutenção de Edifícios - Orçamento";"333799";"";"Outros Serviços";"NUNO";"26/03/2009 09:32"
"51,000000";"450,000000";"082";"Equipamentos de Segurança - Orçamento";"333999";"";"Outros Serviços e Encargos - Pessoa Juridica";"NUNO";"22/03/2013 09:05"
"52,000000";"49335,000000";"082";"Equipamentos de Segurança - Orçamento";"333980";"";"Conservação  e Manutençao  de Bens Móveis e Imóveis";"NUNO";"26/03/2009 09:42"
"53,000000";"51305,000000";"082";"Equipamentos de Segurança - Orçamento";"333050";"";"Peças de Reposição e Acecessórios";"NUNO";"26/03/2009 09:42"
"54,000000";"54312,000000";"082";"Equipamentos de Segurança - Orçamento";"445234";"";"Outros Equipamentos e Material Permanente";"NUNO";"26/03/2009 09:42"
"55,000000";"61130,000000";"082";"Equipamentos de Segurança - Orçamento";"333090";"";"Outros Materiais de Consumo";"NUNO";"26/03/2009 09:43"
"56,000000";"61157,000000";"082";"Equipamentos de Segurança - Orçamento";"333795";"";"Serviço de Vigilância";"NUNO";"26/03/2009 09:43"
"57,000000";"107169,000000";"082";"Equipamentos de Segurança - Orçamento";"333799";"";"Outros Serviços";"NUNO";"26/03/2009 09:44"
"58,000000";"3270,000000";"083";"Manut. e Reposição de Equipamentos de Informática - Orçamento";"333999";"";"Outros Serviços e Encargos - Pessoa Juridica";"NUNO";"22/03/2013 09:20"
"59,000000";"25622,000000";"083";"Manut. e Reposição de Equipamentos de Informática - Orçamento";"445220";"";"Equipamentos de Informática";"NUNO";"24/02/2012 14:52"
"60,000000";"37345,000000";"083";"Manut. e Reposição de Equipamentos de Informática - Orçamento";"333999";"";"Outros Serviços e Encargos - P.Juridica";"NUNO";"26/03/2009 09:50"
"61,000000";"38970,000000";"083";"Manut. e Reposição de Equipamentos de Informática - Orçamento";"333061";"";"Peças, Acecessórios e Componentes de Informatica";"NUNO";"26/03/2009 09:51"
"62,000000";"59837,000000";"083";"Manut. e Reposição de Equipamentos de Informática - Orçamento";"333920";"";"Instal. e Manut. de Equip. de Informatica";"NUNO";"26/03/2009 09:52"
"63,000000";"63052,000000";"083";"Manut. e Reposição de Equipamentos de Informática - Orçamento";"333912";"";"Serviços,  Programas e Aplicativos de Informática";"NUNO";"26/03/2009 09:53"
"64,000000";"77398,000000";"083";"Manut. e Reposição de Equipamentos de Informática - Orçamento";"445234";"";"Outros Equip. e Material Permanente";"NUNO";"26/03/2009 09:56"
"65,000000";"106766,000000";"083";"Manut. e Reposição de Equipamentos de Informática - Orçamento";"445232";"";"Mobiliários em Geral";"NUNO";"26/03/2009 10:14"
"66,000000";"417,000000";"084";"Treinamento de Servidores - Orçamento";"333999";"";"Outros Serviços e Encargos - P.Juridica";"NUNO";"22/03/2013 10:04"
"67,000000";"74593,000000";"084";"Treinamento de Servidores - Orçamento";"331401";"";"Diárias Pessoal Civil";"NUNO";"26/03/2009 10:18"
"68,000000";"75760,000000";"084";"Treinamento de Servidores - Orçamento";"333090";"";"Outros Materiais de Consumo";"NUNO";"26/03/2009 10:18"
"69,000000";"102094,000000";"084";"Treinamento de Servidores - Orçamento";"445234";"";"Outros Equip. e material Permanente";"NUNO";"26/03/2009 10:19"
"77,000000";"56137,000000";"857";"Projetos Especiais - Orçamento";"333343";"";"Locação de Veículos, Aeronaves e Outros";"NUNO";"24/02/2012 15:15"
"78,000000";"84630,000000";"857";"Projetos Especiais - Orçamento";"333999";"";"Outros Serviços e Encargos - P.Juridica";"NUNO";"19/05/2009 16:24"
"80,000000";"109777,000000";"159";"Programa de Expansão - Orçamento";"333999";"";"Outros Serviços e Encargos - P.Juridica";"NUNO";"26/03/2009 15:09"
"81,000000";"84835,000000";"174";"Acréscimos Orçamentários - Orçamento";"333999";"";"Outros Serviços e Encargos - P.Juridica";"NUNO";"25/03/2013 10:17"
"82,000000";"4978,000000";"080";"Básica - Renda Industrial";"333999";"S";"Outros Serviços e Encargos - P. Jurídica";"NUNO";"26/03/2013 07:33"
"83,000000";"8329,000000";"080";"Básica - Renda Industrial";"331401";"S";"Diárias Pessoal Cívil";"NUNO";"07/12/2009 14:31"
"84,000000";"8477,000000";"080";"Básica - Renda Industrial";"333010";"S";"Gêneros Alimentícios";"NUNO";"26/03/2009 11:02"
"85,000000";"8493,000000";"080";"Básica - Renda Industrial";"333090";"S";"Outros Materiais de Consumo";"NUNO";"26/03/2009 11:03"
"86,000000";"8388,000000";"080";"Básica - Renda Industrial";"333342";"S";"Passagens aéreas";"NUNO";"26/03/2009 11:01"
"87,000000";"8426,000000";"080";"Básica - Renda Industrial";"333611";"S";"Remuneração de Serviços Pessoais";"NUNO";"26/03/2009 11:01"
"88,000000";"8485,000000";"080";"Básica - Renda Industrial";"333612";"S";"Encargos e Obrigações Fiscais - Pessoa  Física";"NUNO";"26/03/2009 11:02"
"89,000000";"82182,000000";"080";"Básica - Renda Industrial";"333614";"S";"Monitores";"NUNO";"26/03/2009 13:43"
"90,000000";"55521,000000";"080";"Básica - Renda Industrial";"333616";"S";"Ajuda de Custos a Colaboradores Eventuais";"NUNO";"26/03/2009 11:08"
"91,000000";"73627,000000";"080";"Básica - Renda Industrial";"333980";"S";"Conserv. e Manut. de Bens Móveis e Imóveis";"NUNO";"26/03/2009 13:43"
"92,000000";"35040,000000";"080";"Básica - Renda Industrial";"333992";"S";"Despesas Miúdas e de Pronto Pagamento";"NUNO";"26/03/2009 11:06"
"93,000000";"8140,000000";"080";"Básica - Renda Industrial";"333999";"S";"Outros Serv. e Encargos - P. Juridica";"NUNO";"12/08/2009 14:18"
"94,000000";"83154,000000";"080";"Básica - Renda Industrial";"339220";"S";"Outras Despesas de Exerc. Anteriores";"NUNO";"26/03/2009 13:44"
"95,000000";"34192,000000";"080";"Básica - Renda Industrial";"445231";"S";"Máquinas e Motores";"NUNO";"26/03/2009 11:06"
"96,000000";"26726,000000";"080";"Básica - Renda Industrial";"445233";"S";"Material Educativo Cultural e Recreativo";"NUNO";"26/03/2009 11:03"
"97,000000";"47286,000000";"080";"Básica - Renda Industrial";"445234";"S";"Outros Equip. e Mat. Permanente";"NUNO";"26/03/2009 11:07"
"99,000000";"74038,000000";"857";"Projetos Especiais - Orçamento";"333090";"";"Outros Materiais de Consumo";"NUNO";"19/05/2009 16:20"
"100,000000";"57257,000000";"857";"Projetos Especiais - Orçamento";"333992";"";"Despesas Miúdas e de Pronto Pagamento";"NUNO";"19/05/2009 16:11"
"101,000000";"19282,000000";"857";"Projetos Especiais - Orçamento";"333999";"";"Outros Serviços e Encargos - Pessoa Juridica";"NUNO";"25/03/2013 09:01"
"102,000000";"37361,000000";"857";"Projetos Especiais - Orçamento";"333999";"";"Outros Serviços e Encargos - Pessoa Juridica";"NUNO";"28/03/2013 11:10"
"103,000000";"86676,000000";"174";"Acréscimos Orçamentários - Orçamento";"333999";"";"Outros Serviços e Encargos - Pessoa Juridica";"NUNO";"13/10/2009 16:28"
"104,000000";"134490,000000";"081";"Manutenção de Edifícios - Orçamento";"445234";"";"Outros Equipamentos e Material Permanente";"NUNO";"26/03/2009 09:33"
"105,000000";"135437,000000";"082";"Equipamentos de Segurança - Orçamento";"333031";"";"Material Médico - Odontológico, Laboratorial e Veterinário";"NUNO";"26/03/2009 09:44"
"106,000000";"139114,000000";"082";"Equipamentos de Segurança - Orçamento";"333992";"";"Despesas Miúdas e de Pronto Pagamento";"NUNO";"26/03/2009 09:45"
"107,000000";"94784,000000";"083";"Manut. e Reposição de Equipamentos de Informática - Orçamento";"333050";"";"Peças de Reposição e Acessórios";"NUNO";"26/03/2009 09:57"
"108,000000";"105387,000000";"083";"Manut. e Reposição de Equipamentos de Informática - Orçamento";"333090";"";"Outros Materiais de Consumo";"NUNO";"26/03/2009 10:14"
"109,000000";"85241,000000";"857";"Projetos Especiais - Renda Industrial";"333799";"S";"Outros Serviços";"NUNO";"19/05/2009 16:25"
"110,000000";"71896,000000";"857";"Projetos Especiais - Renda Industrial";"333992";"S";"Despesas Miúdas e de Pronto Pagamento";"NUNO";"19/05/2009 16:18"
"111,000000";"47880,000000";"857";"Projetos Especiais - Renda Industrial";"333999";"S";"Outros Serviço e Encargos - Pessoa Jurídica";"NUNO";"26/03/2013 09:16"
"112,000000";"123184,000000";"174";"Acréscimos Orçamentários - Renda Industrial";"333999";"S";"Outros Serviços e Encargos - Pessoa Juridica";"NUNO";"25/04/2012 15:44"
"113,000000";"70920,000000";"080";"Básica - Renda Industrial";"333041";"S";"Material de Escritório, Papéis em Geral e Impressos";"NUNO";"26/03/2009 11:10"
"114,000000";"8507,000000";"080";"Básica - Renda Industrial";"333050";"S";"Peças de Reposição e Acessórios";"NUNO";"26/03/2009 11:03"
"115,000000";"137154,000000";"080";"Básica - Renda Industrial";"333052";"S";"Material de Construção";"NUNO";"22/05/2012 13:36"
"116,000000";"59500,000000";"080";"Básica - Renda Industrial";"59500";"S";"Peças, Acessórios e Componentes de Informática";"NUNO";"26/03/2009 11:08"
"117,000000";"69573,000000";"080";"Básica - Renda Industrial";"333343";"S";"Locação de Veículos, Aeronaves e Outros";"NUNO";"19/05/2009 16:14"
"118,000000";"30910,000000";"080";"Básica - Renda Industrial";"333345";"S";"Outras Despesas com Transportes e Locomoção";"NUNO";"26/03/2009 11:05"
"119,000000";"8469,000000";"080";"Básica - Renda Industrial";"333943";"S";"Jornais, Revistas e Periódicos";"NUNO";"26/03/2009 11:02"
"120,000000";"40567,000000";"080";"Básica - Renda Industrial";"445220";"S";"Equipamentos Para Informática";"NUNO";"26/03/2009 11:06"
"121,000000";"40842,000000";"080";"Básica - Renda Industrial";"445232";"S";"Mobiliários em Geral";"NUNO";"26/03/2009 11:07"
"122,000000";"112522,000000";"080";"Básica - Orçamento";"333021";"";"Gasolina";"NUNO";"26/03/2009 09:18"
"123,000000";"121815,000000";"080";"Básica - Orçamento";"333022";"";"Óleo Diesel";"NUNO";"26/03/2009 09:19"
"124,000000";"114398,000000";"080";"Básica - Orçamento";"333340";"";"Regime de Quilometragem";"NUNO";"26/03/2009 09:19"
"125,000000";"135224,000000";"080";"Básica - Orçamento";"445130";"";"Execução de Obras e Instalações";"NUNO";"26/03/2009 09:22"
"126,000000";"143308,000000";"084";"Treinamento de Servidores - Orçamento";"333345";"";"Outras Despesas com Transporte e Locomoção";"NUNO";"26/03/2009 10:19"
"127,000000";"144096,000000";"083";"Manut. e Reposição de Equipamentos de Informática - Orçamento";"333060";"";"Suprimentos de Informática";"NUNO";"26/03/2009 10:14"
"128,000000";"147650,000000";"084";"Treinamento de Servidores - Orçamento";"333992";"";"Despesas Miúdas e de Pronto Pagamento";"NUNO";"26/03/2009 10:20"
"129,000000";"95241,000000";"857";"Projetos Especiais - Renda Industrial";"333799";"S";"Outros Serviços";"NUNO";"19/05/2009 16:27"
"130,000000";"93940,000000";"080";"Básica - Renda Industrial";"333912";"S";"Serviços, Programas e Aplicativos de Informática";"NUNO";"26/03/2009 13:44"
"131,000000";"152815,000000";"080";"Básica - Orçamento";"331801";"";"Auxílio Financeiro a Estudantes";"NUNO";"26/03/2009 09:24"
"132,000000";"72922,000000";"857";"Projetos Especiais - Orçamento";"331401";"";"Diárias Pessoal Cívil";"NUNO";"22/02/2010 10:31"
"133,000000";"158546,000000";"080";"Básica - Renda Industrial";"331801";"S";"Auxílio Financeiro a Estudantes";"NUNO";"26/03/2009 13:50"
"134,000000";"163560,000000";"857";"Projetos Especiais - Orçamento";"333999";"";"Outros Serviços e Encargos - Pessoa Juridica";"NUNO";"26/03/2009 10:34"
"135,000000";"166640,000000";"081";"Manutenção de Edifícios - Renda Industrial";"333999";"S";"Outros Serviços e Encargos - P. Jurídica";"NUNO";"13/12/2011 09:17"
"136,000000";"166666,000000";"082";"Equipamentos de Segurança - Renda Industrial";"333999";"S";"Outros Serviços e Encargos - P. Jurídica";"NUNO";"23/02/2011 11:01"
"137,000000";"166674,000000";"083";"Manut. e Reposição de Equipamentos de Informática - Renda Industrial";"333999";"S";"Outros Serviços e Encargos - P. Jurídica";"NUNO";"26/03/2009 14:12"
"138,000000";"166690,000000";"084";"Treinamento de Servidores - Renda Industrial";"333999";"S";"Outros Serviços e Encargos - P. Jurídica";"NUNO";"26/03/2009 14:17"
"139,000000";"180286,000000";"080";"Básica - Renda Industrial";"333021";"S";"Gasolina";"NUNO";"26/03/2009 13:51"
"140,000000";"180308,000000";"080";"Básica - Renda Industrial";"333022";"S";"Óleo Diesel";"NUNO";"26/03/2009 13:51"
"141,000000";"30839,000000";"080";"Básica - Renda Industrial";"333060";"S";"Suprimentos de Informática";"NUNO";"26/03/2009 11:05"
"142,000000";"180405,000000";"857";"Projetos Especiais - Renda Industrial";"333999";"S";"Outros Serviços e Encargos - Pessoa Juridica";"NUNO";"26/03/2009 14:27"
"143,000000";"182181,000000";"082";"Equipamentos de Segurança - Renda Industrial";"333050";"S";"Peças de Reposição e Acessórios";"NUNO";"26/03/2009 14:11"
"144,000000";"182130,000000";"082";"Equipamentos de Segurança - Renda Industrial";"333090";"S";"Outros Materiais de Consumo";"NUNO";"26/03/2009 14:11"
"145,000000";"181967,000000";"082";"Equipamentos de Segurança - Renda Industrial";"333980";"S";"Conservação e Manutenção de Bens Móveis e Imóveis";"NUNO";"26/03/2009 14:11"
"146,000000";"183404,000000";"081";"Manutenção de Edifícios - Renda Industrial";"333050";"S";"Peças de Reposição e Acessórios";"NUNO";"26/03/2009 14:08"
"147,000000";"183374,000000";"081";"Manutenção de Edifícios - Renda Industrial";"333052";"S";"Material de Construção";"NUNO";"26/03/2009 14:08"
"148,000000";"183412,000000";"081";"Manutenção de Edifícios - Renda Industrial";"333090";"S";"Outros Materiais de Consumo";"NUNO";"26/03/2009 14:09"
"149,000000";"189712,000000";"081";"Manutenção de Edifícios - Renda Industrial";"333992";"S";"Despesas Miúdas e de Pronto Pagamento";"NUNO";"26/03/2009 14:09"
"150,000000";"197310,000000";"081";"Manutenção de Edifícios - Orçamento";"333090";"";"Outros Materiais de Consumo";"NUNO";"26/03/2009 09:37"
"151,000000";"197301,000000";"081";"Manutenção de Edifícios - Orçamento";"333050";"";"Peças de Repoisição e Acessórios";"NUNO";"23/08/2012 09:26"
"152,000000";"197336,000000";"081";"Manutenção de Edifícios - Orçamento";"333981";"";"Reforma de Bens Imóveis";"NUNO";"26/03/2009 09:38"
"153,000000";"197328,000000";"081";"Manutenção de Edifícios - Orçamento";"333052";"";"Material de Construção";"NUNO";"26/03/2009 09:37"
"154,000000";"197450,000000";"082";"Equipamentos de Segurança - Orçamento";"333090";"";"Outros Materiais de Consumo";"NUNO";"18/03/2011 13:40"
"155,000000";"197476,000000";"082";"Equipamentos de Segurança - Orçamento";"333992";"";"Despesas Miúdas e de Pronto Pagamento";"NUNO";"26/03/2009 09:46"
"156,000000";"197492,000000";"083";"Manut. e Reposição de Equipamentos de Informática - Orçamento";"333061";"";"Peças, Acessórios e Componentes de Informática";"NUNO";"26/03/2009 10:16"
"157,000000";"197506,000000";"083";"Manut. e Reposição de Equipamentos de Informática - Orçamento";"333912";"";"Serviços, Programas e Aplicativos de Informática";"NUNO";"26/03/2009 10:16"
"158,000000";"197484,000000";"083";"Manut. e Reposição de Equipamentos de Informática - Orçamento";"445220";"";"Equipamentos Para Informática";"NUNO";"26/03/2009 10:15"
"159,000000";"197514,000000";"083";"Manut. e Reposição de Equipamentos de Informática - Orçamento";"445234";"";"Outros Equipamentos e Material Permanente";"NUNO";"26/03/2009 10:17"
"160,000000";"197522,000000";"083";"Manut. e Reposição de Equipamentos de Informática - Orçamento";"333060";"";"Suprimentos de Informática";"NUNO";"26/03/2009 10:17"
"161,000000";"197549,000000";"084";"Treinamento de Servidores - Orçamento";"331401";"";"Diárias Pessoal Civil";"NUNO";"26/03/2009 10:21"
"162,000000";"197530,000000";"084";"Treinamento de Servidores - Orçamento";"333090";"";"Outros Materiais de Consumo";"NUNO";"26/03/2009 10:21"
"163,000000";"197557,000000";"857";"Projetos Especiais - Orçamento";"445220";"";"Equipamentos Para Informática";"NUNO";"26/03/2009 10:40"
"164,000000";"197573,000000";"857";"Projetos Especiais - Orçamento";"333943";"";"Jornais, Revistas e Periódicos";"NUNO";"26/03/2009 10:41"
"165,000000";"197565,000000";"857";"Projetos Especiais - Orçamento";"333061";"";"Peças, Acessórios e Comp. de Informática";"NUNO";"26/03/2009 10:40"
"166,000000";"197603,000000";"857";"Projetos Especiais - Orçamento";"333090";"";"Outros Materiais de Consumo";"NUNO";"26/03/2009 10:42"
"167,000000";"197590,000000";"857";"Projetos Especiais - Orçamento";"445234";"";"Outros Equipamentos e Material Permanente";"NUNO";"26/03/2009 10:42"
"168,000000";"197581,000000";"857";"Projetos Especiais - Orçamento";"197581";"";"Material Educativo Cultural e Recreativo";"NUNO";"26/03/2009 10:41"
"169,000000";"197433,000000";"081";"Manutenção de Edifícios - Orçamento";"333992";"";"Despesas Miúdas e de Pronto Pagamento";"NUNO";"26/03/2009 09:38"
"170,000000";"193454,000000";"857";"Projetos Especiais - Renda Industrial";"331801";"S";"Auxílio Financeiro a Estudantes";"NUNO";"26/03/2009 14:31"
"171,000000";"189569,000000";"857";"Projetos Especiais - Renda Industrial";"333021";"S";"Gasolina";"NUNO";"26/03/2009 14:30"
"172,000000";"187469,000000";"857";"Projetos Especiais - Renda Industrial";"333022";"S";"Óleo Diesel";"NUNO";"26/03/2009 14:29"
"173,000000";"187485,000000";"857";"Projetos Especiais - Renda Industrial";"333050";"S";"Peças de Reposição e Acessórios";"NUNO";"26/03/2009 14:29"
"174,000000";"194515,000000";"857";"Projetos Especiais - Renda Industrial";"333052";"S";"Material de Construção";"NUNO";"26/03/2009 14:32"
"175,000000";"194329,000000";"857";"Projetos Especiais - Renda Industrial";"333061";"S";"Peças, Acessórios e Componentes de Informática";"NUNO";"26/03/2009 14:32"
"176,000000";"194159,000000";"857";"Projetos Especiais - Renda Industrial";"445220";"S";"Equipamentos Para Informática";"NUNO";"26/03/2009 14:31"
"177,000000";"190087,000000";"857";"Projetos Especiais - Renda Industrial";"445234";"S";"Outros Equipamentos e Material Permanente";"NUNO";"26/03/2009 14:30"
"178,000000";"195325,000000";"857";"Projetos Especiais - Renda Industrial";"445234";"S";"Outros Equipamentos e Material Permanente";"NUNO";"26/03/2009 14:33"
"180,000000";"196984,000000";"080";"Básica - Renda Industrial";"333611";"S";"Outras Remuneração de Serviços Pessoais";"NUNO";"26/03/2009 13:57"
"181,000000";"197069,000000";"080";"Básica - Renda Industrial";"333614";"S";"Monitores";"NUNO";"26/03/2009 14:02"
"182,000000";"197042,000000";"080";"Básica - Renda Industrial";"333616";"S";"Ajuda de Custo a Colaboradoes Eventuais";"NUNO";"26/03/2009 14:01"
"183,000000";"193055,000000";"080";"Básica - Renda Industrial";"333945";"S";"Seguros";"NUNO";"26/03/2009 13:55"
"184,000000";"196992,000000";"080";"Básica - Renda Industrial";"333992";"S";"Despesas Miúdas e de Pronto Pagamento";"NUNO";"26/03/2009 13:59"
"185,000000";"196968,000000";"080";"Básica - Renda Industrial";"333999";"S";"Outros Serv. e Encargos - Pessoa Juridica";"NUNO";"26/03/2009 13:56"
"186,000000";"197018,000000";"080";"Básica - Renda Industrial";"445220";"S";"Equipamentos Para Informática";"NUNO";"26/03/2009 14:00"
"187,000000";"197026,000000";"080";"Básica - Renda Industrial";"445232";"S";"Mobiliario em Geral";"NUNO";"26/03/2009 14:00"
"188,000000";"197034,000000";"080";"Básica - Renda Industrial";"445234";"S";"Outros Equipamentos e Material Permanente";"NUNO";"26/03/2009 14:01"
"189,000000";"67678,000000";"857";"Projetos Especiais - Renda Industrial";"445232";"S";"Mobiliário em Geral";"NUNO";"26/03/2009 14:23"
"190,000000";"49076,000000";"857";"Projetos Especiais - Renda Industrial";"333090";"S";"Outros Materiais de Consumo";"NUNO";"26/03/2013 08:20"
"191,000000";"196402,000000";"081";"Manutenção de Edifícios - Orçamento";"445234";"";"Outros Equipamentos e Material Permanente";"NUNO";"26/03/2009 09:36"
"192,000000";"199487,000000";"857";"Projetos Especiais - Orçamento";"333999";"";"Outros Serviços e Encargos - Pessoa Juridíca";"NUNO";"26/03/2009 10:43"
"193,000000";"199495,000000";"857";"Projetos Especiais - Renda Industrial";"333999";"S";"Outros Serviços e Encargos - Pessoa Juridíca";"NUNO";"26/03/2009 14:33"
"194,000000";"196445,000000";"082";"Equipamentos de Segurança - Orçamento";"333050";"";"Peças de Reposição e Acessórios";"NUNO";"26/03/2009 09:45"
"195,000000";"59489,000000";"857";"Projetos Especiais - Orçamento";"445220";"";"Equipamentos Para Informática";"NUNO";"19/05/2009 16:12"
"196,000000";"201538,000000";"080";"Básica - Renda Industrial";"333010";"S";"Generos Alimentícios";"NUNO";"26/03/2009 14:02"
